x,y,potential
5.59816,5.59816,0.585935
5.55217,5.64377,0.58592
5.50582,5.68901,0.585877
5.45909,5.73386,0.585804
5.412,5.77833,0.5857
5.36454,5.82241,0.585564
5.31673,5.86611,0.585394
5.26856,5.90941,0.585187
5.22004,5.95231,0.584939
5.17117,5.99482,0.584646
5.12195,6.03692,0.584303
5.07239,6.07862,0.583902
5.02249,6.11992,0.583433
4.97225,6.1608,0.582884
4.92168,6.20128,0.582239
4.87078,6.24133,0.581476
4.81956,6.28097,0.580564
4.76801,6.32019,0.579459
4.71615,6.35899,0.578094
4.66397,6.39736,0.576366
4.61147,6.4353,0.574102
4.55867,6.47281,0.570984
4.50556,6.50989,0.566375
4.45215,6.54654,0.5588
4.39845,6.58274,0.544302
4.34444,6.6185,0.506148
4.29015,6.65383,0.458441
4.23557,6.6887,0.418068
4.18071,6.72313,0.383675
4.12557,6.75711,0.353498
4.07015,6.79063,0.326343
4.01446,6.8237,0.301436
3.9585,6.85632,0.278266
3.90227,6.88847,0.256474
3.84579,6.92017,0.235799
3.78904,6.9514,0.216047
3.73205,6.98217,0.197066
3.6748,7.01246,0.178732
3.61731,7.04229,0.160947
3.55957,7.07165,0.143627
3.5016,7.10054,0.126701
3.44339,7.12895,0.110107
3.38495,7.15688,0.093792
3.32629,7.18433,0.0777065
3.2674,7.2113,0.0618065
3.20829,7.23779,0.0460509
3.14897,7.2638,0.0304014
3.08944,7.28932,0.0148213
3.0297,7.31435,-0.000724975
2.96976,7.33889,-0.0162724
2.90962,7.36294,-0.0318561
2.84929,7.3865,-0.0475116
2.78876,7.40956,-0.0632756
2.72805,7.43213,-0.0791867
2.66715,7.4542,-0.0952859
2.60608,7.47577,-0.111618
2.54483,7.49684,-0.128231
2.48342,7.51741,-0.14518
2.42183,7.53747,-0.162527
2.36009,7.55704,-0.180344
2.29818,7.57609,-0.198714
2.23612,7.59464,-0.217737
2.17392,7.61268,-0.237537
2.11156,7.63021,-0.258267
2.04907,7.64723,-0.280123
1.98644,7.66374,-0.303367
1.92367,7.67973,-0.328356
1.86078,7.69521,-0.355604
1.79776,7.71018,-0.385885
1.73462,7.72463,-0.420412
1.67137,7.73856,-0.460975
1.608,7.75198,-0.516599
1.54453,7.76487,-0.547468
1.48095,7.77725,-0.560416
1.41728,7.7891,-0.567282
1.3535,7.80044,-0.571549
1.28964,7.81125,-0.574485
1.22569,7.82154,-0.576644
1.16166,7.8313,-0.578305
1.09756,7.84055,-0.579625
1.03338,7.84926,-0.580699
0.969125,7.85745,-0.581588
0.904809,7.86512,-0.582334
0.840433,7.87226,-0.582965
0.776001,7.87887,-0.583503
0.711517,7.88496,-0.583963
0.646985,7.89051,-0.584357
0.58241,7.89554,-0.584694
0.517796,7.90004,-0.584982
0.453148,7.90401,-0.585225
0.388469,7.90746,-0.585428
0.323763,7.91037,-0.585595
0.259037,7.91276,-0.585728
0.194293,7.91461,-0.585829
0.129536,7.91593,-0.5859
0.06477,7.91673,-0.585941
1.42102e-08,7.91699,-0.585954
-0.06477,7.91673,-0.585938
-0.129536,7.91593,-0.585893
-0.194293,7.91461,-0.585819
-0.259037,7.91276,-0.585714
-0.323763,7.91037,-0.585578
-0.388468,7.90746,-0.585407
-0.453147,7.90401,-0.585199
-0.517796,7.90004,-0.584951
-0.58241,7.89554,-0.584658
-0.646985,7.89051,-0.584314
-0.711517,7.88496,-0.583913
-0.776001,7.87887,-0.583444
-0.840433,7.87226,-0.582895
-0.904809,7.86512,-0.582251
-0.969125,7.85745,-0.581489
-1.03338,7.84926,-0.580579
-1.09756,7.84055,-0.579476
-1.16166,7.8313,-0.578116
-1.22569,7.82154,-0.576396
-1.28964,7.81125,-0.574146
-1.3535,7.80044,-0.571053
-1.41728,7.7891,-0.566487
-1.48095,7.77725,-0.558952
-1.54453,7.76487,-0.544176
-1.608,7.75198,-0.506112
-1.67137,7.73856,-0.458373
-1.73462,7.72463,-0.417839
-1.79776,7.71018,-0.383431
-1.86078,7.69521,-0.353279
-1.92367,7.67973,-0.32615
-1.98644,7.66374,-0.301266
-2.04907,7.64723,-0.278113
-2.11156,7.63021,-0.256334
-2.17392,7.61268,-0.235671
-2.23612,7.59464,-0.215928
-2.29818,7.57609,-0.196953
-2.36009,7.55704,-0.178625
-2.42183,7.53747,-0.160844
-2.48342,7.51741,-0.143527
-2.54483,7.49684,-0.126604
-2.60608,7.47577,-0.110012
-2.66715,7.4542,-0.0936974
-2.72805,7.43213,-0.0776121
-2.78876,7.40956,-0.0617116
-2.84929,7.3865,-0.0459552
-2.90962,7.36294,-0.0303042
-2.96976,7.33889,-0.0147222
-3.0297,7.31435,0.000826417
-3.08944,7.28932,0.0163767
-3.14897,7.2638,0.0319637
-3.20829,7.23779,0.0476229
-3.2674,7.2113,0.0633913
-3.32629,7.18433,0.0793073
-3.38495,7.15688,0.0954121
-3.44339,7.12895,0.11175
-3.5016,7.10054,0.128371
-3.55957,7.07165,0.145328
-3.61731,7.04229,0.162685
-3.6748,7.01246,0.180512
-3.73205,6.98217,0.198895
-3.78904,6.9514,0.217934
-3.84579,6.92017,0.237752
-3.90227,6.88847,0.258503
-3.9585,6.85632,0.280387
-4.01446,6.8237,0.303666
-4.07015,6.79063,0.328702
-4.12557,6.75711,0.356015
-4.18071,6.72313,0.386369
-4.23557,6.6887,0.42089
-4.29015,6.65383,0.460822
-4.34444,6.6185,0.516807
-4.39845,6.58274,0.546903
-4.45215,6.54654,0.560078
-4.50556,6.50989,0.567107
-4.55867,6.47281,0.571455
-4.61147,6.4353,0.574431
-4.66397,6.39736,0.576611
-4.71615,6.35899,0.578284
-4.76801,6.32019,0.579612
-4.81956,6.28097,0.58069
-4.87078,6.24133,0.581583
-4.92168,6.20128,0.58233
-4.97225,6.1608,0.582963
-5.02249,6.11992,0.583502
-5.07239,6.07862,0.583963
-5.12195,6.03692,0.584358
-5.17117,5.99482,0.584696
-5.22004,5.95231,0.584984
-5.26856,5.90941,0.585227
-5.31673,5.86611,0.585431
-5.36454,5.82241,0.585598
-5.412,5.77833,0.585731
-5.45909,5.73386,0.585833
-5.50582,5.68901,0.585904
-5.55217,5.64377,0.585946
-5.59816,5.59816,0.585959
-5.64377,5.55217,0.585943
-5.68901,5.50582,0.585899
-5.73386,5.45909,0.585825
-5.77833,5.412,0.585721
-5.82241,5.36454,0.585585
-5.86611,5.31673,0.585414
-5.90941,5.26856,0.585207
-5.95231,5.22004,0.58496
-5.99482,5.17117,0.584667
-6.03692,5.12195,0.584324
-6.07862,5.07239,0.583924
-6.11992,5.02249,0.583456
-6.1608,4.97225,0.582909
-6.20128,4.92168,0.582266
-6.24133,4.87078,0.581505
-6.28097,4.81956,0.580596
-6.32019,4.76801,0.579494
-6.35899,4.71615,0.578134
-6.39736,4.66397,0.57641
-6.4353,4.61147,0.574143
-6.47281,4.55867,0.570996
-6.50989,4.50556,0.566218
-6.54654,4.45215,0.557744
-6.58274,4.39845,0.545965
-6.6185,4.34444,0.507407
-6.65383,4.29015,0.459082
-6.6887,4.23557,0.418408
-6.72313,4.18071,0.383958
-6.75711,4.12557,0.353789
-6.79063,4.07015,0.326651
-6.8237,4.01446,0.301762
-6.85632,3.9585,0.278608
-6.88847,3.90227,0.25683
-6.92017,3.84579,0.23617
-6.9514,3.78904,0.216432
-6.98217,3.73205,0.197464
-7.01246,3.6748,0.179143
-7.04229,3.61731,0.161371
-7.07165,3.55957,0.144064
-7.10054,3.5016,0.127151
-7.12895,3.44339,0.110571
-7.15688,3.38495,0.0942696
-7.18433,3.32629,0.078198
-7.2113,3.2674,0.0623122
-7.23779,3.20829,0.0465714
-7.2638,3.14897,0.0309372
-7.28932,3.08944,0.0153731
-7.31435,3.0297,-0.000156493
-7.33889,2.96976,-0.0156864
-7.36294,2.90962,-0.0312515
-7.3865,2.84929,-0.0468873
-7.40956,2.78876,-0.0626304
-7.43213,2.72805,-0.0785192
-7.4542,2.66716,-0.0945946
-7.47577,2.60608,-0.110901
-7.49684,2.54483,-0.127486
-7.51741,2.48342,-0.144406
-7.53747,2.42183,-0.16172
-7.55704,2.36009,-0.179501
-7.57609,2.29818,-0.197832
-7.59464,2.23612,-0.216813
-7.61268,2.17392,-0.236564
-7.63021,2.11156,-0.25724
-7.64723,2.04907,-0.279036
-7.66374,1.98644,-0.302211
-7.67973,1.92367,-0.327122
-7.69521,1.86078,-0.354281
-7.71018,1.79776,-0.384465
-7.72463,1.73462,-0.418913
-7.73856,1.67137,-0.459673
-7.75198,1.608,-0.509784
-7.76487,1.54453,-0.545469
-7.77725,1.48095,-0.559448
-7.7891,1.41728,-0.566745
-7.80044,1.3535,-0.571215
-7.81125,1.28964,-0.574258
-7.82154,1.22569,-0.57648
-7.8313,1.16166,-0.578182
-7.84055,1.09756,-0.579529
-7.84926,1.03338,-0.580622
-7.85745,0.969125,-0.581525
-7.86512,0.904809,-0.582281
-7.87226,0.840433,-0.582921
-7.87887,0.776001,-0.583465
-7.88496,0.711517,-0.583931
-7.89051,0.646985,-0.58433
-7.89554,0.58241,-0.584671
-7.90004,0.517796,-0.584962
-7.90401,0.453148,-0.585208
-7.90746,0.388469,-0.585414
-7.91037,0.323763,-0.585583
-7.91276,0.259037,-0.585718
-7.91461,0.194293,-0.585821
-7.91593,0.129536,-0.585893
-7.91673,0.0647701,-0.585937
-7.91699,2.84204e-08,-0.585951
-7.91673,-0.06477,-0.585937
-7.91593,-0.129536,-0.585893
-7.91461,-0.194293,-0.585821
-7.91276,-0.259037,-0.585718
-7.91037,-0.323763,-0.585583
-7.90746,-0.388468,-0.585414
-7.90401,-0.453147,-0.585208
-7.90004,-0.517796,-0.584962
-7.89554,-0.58241,-0.584671
-7.89051,-0.646985,-0.584329
-7.88496,-0.711517,-0.58393
-7.87887,-0.776001,-0.583464
-7.87226,-0.840433,-0.582919
-7.86512,-0.904809,-0.582278
-7.85745,-0.969125,-0.581521
-7.84926,-1.03338,-0.580615
-7.84055,-1.09756,-0.579519
-7.8313,-1.16166,-0.578165
-7.82154,-1.22569,-0.576452
-7.81125,-1.28964,-0.574204
-7.80044,-1.3535,-0.571094
-7.7891,-1.41728,-0.566423
-7.77725,-1.48095,-0.558383
-7.76487,-1.54453,-0.547125
-7.75198,-1.608,-0.507811
-7.73856,-1.67137,-0.459991
-7.72463,-1.73462,-0.419329
-7.71018,-1.79776,-0.384788
-7.69521,-1.86078,-0.354533
-7.67973,-1.92367,-0.327329
-7.66374,-1.98644,-0.30239
-7.64723,-2.04907,-0.279196
-7.63021,-2.11156,-0.257387
-7.61268,-2.17392,-0.236702
-7.59464,-2.23612,-0.216944
-7.57609,-2.29818,-0.197958
-7.55704,-2.36009,-0.179624
-7.53747,-2.42183,-0.161841
-7.51741,-2.48342,-0.144524
-7.49684,-2.54483,-0.127603
-7.47577,-2.60608,-0.111017
-7.4542,-2.66715,-0.0947102
-7.43213,-2.72805,-0.0786346
-7.40956,-2.78876,-0.0627458
-7.3865,-2.84929,-0.0470028
-7.36294,-2.90962,-0.0313674
-7.33889,-2.96976,-0.0158027
-7.31435,-3.0297,-0.000273321
-7.28932,-3.08944,0.0152556
-7.2638,-3.14897,0.030819
-7.23779,-3.20829,0.0464525
-7.2113,-3.2674,0.0621925
-7.18433,-3.32629,0.0780774
-7.15688,-3.38495,0.0941481
-7.12895,-3.44339,0.110449
-7.10054,-3.5016,0.127028
-7.07165,-3.55957,0.14394
-7.04229,-3.61731,0.161245
-7.01246,-3.6748,0.179016
-6.98217,-3.73205,0.197335
-6.9514,-3.78904,0.216301
-6.92017,-3.84579,0.236037
-6.88847,-3.90227,0.256694
-6.85632,-3.9585,0.278468
-6.8237,-4.01446,0.301617
-6.79063,-4.07015,0.326498
-6.75711,-4.12557,0.353624
-6.72313,-4.18071,0.383774
-6.6887,-4.23557,0.418196
-6.65383,-4.29015,0.458862
-6.6185,-4.34444,0.507543
-6.58274,-4.39845,0.544624
-6.54654,-4.45215,0.559196
-6.50989,-4.50556,0.566624
-6.47281,-4.55867,0.571137
-6.4353,-4.61147,0.574201
-6.39736,-4.66397,0.576434
-6.35899,-4.71615,0.578143
-6.32019,-4.76801,0.579496
-6.28097,-4.81956,0.580593
-6.24133,-4.87078,0.5815
-6.20128,-4.92168,0.582258
-6.1608,-4.97225,0.5829
-6.11992,-5.02249,0.583446
-6.07862,-5.07239,0.583913
-6.03692,-5.12195,0.584312
-5.99482,-5.17117,0.584654
-5.95231,-5.22004,0.584946
-5.90941,-5.26856,0.585192
-5.86611,-5.31673,0.585398
-5.82241,-5.36454,0.585568
-5.77833,-5.412,0.585703
-5.73386,-5.45909,0.585806
-5.68901,-5.50582,0.585878
-5.64377,-5.55217,0.585921
-5.59816,-5.59816,0.585935
-5.55217,-5.64377,0.58592
-5.50582,-5.68901,0.585877
-5.45909,-5.73386,0.585804
-5.412,-5.77833,0.5857
-5.36454,-5.82241,0.585564
-5.31673,-5.86611,0.585394
-5.26856,-5.90941,0.585187
-5.22004,-5.95231,0.584939
-5.17117,-5.99482,0.584647
-5.12195,-6.03692,0.584303
-5.07239,-6.07862,0.583902
-5.02249,-6.11992,0.583433
-4.97225,-6.1608,0.582884
-4.92168,-6.20128,0.58224
-4.87078,-6.24133,0.581477
-4.81956,-6.28097,0.580565
-4.76801,-6.32019,0.579459
-4.71615,-6.35899,0.578095
-4.66397,-6.39736,0.576367
-4.61147,-6.4353,0.574102
-4.55867,-6.47281,0.570985
-4.50556,-6.50989,0.566376
-4.45215,-6.54654,0.558801
-4.39845,-6.58274,0.544304
-4.34444,-6.6185,0.506151
-4.29015,-6.65383,0.458446
-4.23557,-6.6887,0.418073
-4.18071,-6.72313,0.383681
-4.12557,-6.75711,0.353506
-4.07015,-6.79063,0.326351
-4.01446,-6.8237,0.301445
-3.9585,-6.85632,0.278276
-3.90227,-6.88847,0.256484
-3.84579,-6.92017,0.23581
-3.78904,-6.9514,0.216059
-3.73205,-6.98217,0.197077
-3.6748,-7.01246,0.178744
-3.61731,-7.04229,0.160959
-3.55957,-7.07165,0.143639
-3.5016,-7.10054,0.126713
-3.44339,-7.12895,0.11012
-3.38495,-7.15688,0.0938053
-3.32629,-7.18433,0.07772
-3.2674,-7.2113,0.06182
-3.20829,-7.23779,0.0460645
-3.14897,-7.2638,0.0304151
-3.08944,-7.28932,0.0148349
-3.0297,-7.31435,-0.000711402
-2.96976,-7.33889,-0.016259
-2.90962,-7.36294,-0.0318427
-2.84929,-7.3865,-0.0474984
-2.78876,-7.40956,-0.0632625
-2.72805,-7.43213,-0.0791738
-2.66716,-7.4542,-0.0952733
-2.60608,-7.47577,-0.111605
-2.54483,-7.49684,-0.128219
-2.48342,-7.51741,-0.145169
-2.42183,-7.53747,-0.162516
-2.36009,-7.55704,-0.180333
-2.29818,-7.57609,-0.198703
-2.23612,-7.59464,-0.217727
-2.17392,-7.61268,-0.237527
-2.11156,-7.63021,-0.258258
-2.04907,-7.64723,-0.280115
-1.98644,-7.66374,-0.303359
-1.92367,-7.67973,-0.328349
-1.86078,-7.69521,-0.355598
-1.79776,-7.71018,-0.38588
-1.73462,-7.72463,-0.420408
-1.67137,-7.73856,-0.460971
-1.608,-7.75198,-0.516597
-1.54453,-7.76487,-0.547466
-1.48095,-7.77725,-0.560416
-1.41728,-7.7891,-0.567281
-1.3535,-7.80044,-0.571548
-1.28964,-7.81125,-0.574484
-1.22569,-7.82154,-0.576643
-1.16166,-7.8313,-0.578304
-1.09756,-7.84055,-0.579625
-1.03338,-7.84926,-0.580699
-0.969125,-7.85745,-0.581588
-0.904809,-7.86512,-0.582333
-0.840433,-7.87226,-0.582965
-0.776001,-7.87887,-0.583502
-0.711517,-7.88496,-0.583963
-0.646985,-7.89051,-0.584357
-0.58241,-7.89554,-0.584694
-0.517796,-7.90004,-0.584982
-0.453148,-7.90401,-0.585225
-0.388469,-7.90746,-0.585428
-0.323764,-7.91037,-0.585595
-0.259037,-7.91276,-0.585728
-0.194293,-7.91461,-0.585829
-0.129536,-7.91593,-0.5859
-0.0647701,-7.91673,-0.585941
-4.26306e-08,-7.91699,-0.585954
0.06477,-7.91673,-0.585938
0.129536,-7.91593,-0.585893
0.194293,-7.91461,-0.585819
0.259037,-7.91276,-0.585714
0.323763,-7.91037,-0.585578
0.388468,-7.90746,-0.585407
0.453147,-7.90401,-0.585199
0.517796,-7.90004,-0.584951
0.58241,-7.89554,-0.584658
0.646985,-7.89051,-0.584314
0.711517,-7.88496,-0.583913
0.776001,-7.87887,-0.583444
0.840433,-7.87226,-0.582896
0.904809,-7.86512,-0.582251
0.969125,-7.85745,-0.581489
1.03338,-7.84926,-0.580579
1.09756,-7.84055,-0.579476
1.16166,-7.8313,-0.578116
1.22569,-7.82154,-0.576397
1.28964,-7.81125,-0.574146
1.3535,-7.80044,-0.571054
1.41728,-7.7891,-0.566488
1.48095,-7.77725,-0.558953
1.54453,-7.76487,-0.544177
1.608,-7.75198,-0.506114
1.67137,-7.73856,-0.458377
1.73462,-7.72463,-0.417844
1.79776,-7.71018,-0.383436
1.86078,-7.69521,-0.353285
1.92367,-7.67973,-0.326157
1.98644,-7.66374,-0.301274
2.04907,-7.64723,-0.278121
2.11156,-7.63021,-0.256343
2.17392,-7.61268,-0.23568
2.23612,-7.59464,-0.215938
2.29818,-7.57609,-0.196964
2.36009,-7.55704,-0.178636
2.42183,-7.53747,-0.160856
2.48342,-7.51741,-0.143539
2.54483,-7.49684,-0.126616
2.60608,-7.47577,-0.110024
2.66715,-7.4542,-0.0937102
2.72805,-7.43213,-0.0776252
2.78876,-7.40956,-0.0617249
2.84929,-7.3865,-0.0459686
2.90962,-7.36294,-0.0303178
2.96976,-7.33889,-0.0147359
3.0297,-7.31435,0.000812671
3.08944,-7.28932,0.0163629
3.14897,-7.2638,0.0319499
3.20829,-7.23779,0.0476092
3.2674,-7.2113,0.0633776
3.32629,-7.18433,0.0792937
3.38495,-7.15688,0.0953987
3.44339,-7.12895,0.111737
3.5016,-7.10054,0.128358
3.55957,-7.07165,0.145316
3.61731,-7.04229,0.162673
3.6748,-7.01246,0.1805
3.73205,-6.98217,0.198883
3.78904,-6.9514,0.217922
3.84579,-6.92017,0.237741
3.90227,-6.88847,0.258493
3.9585,-6.85632,0.280377
4.01446,-6.8237,0.303657
4.07015,-6.79063,0.328694
4.12557,-6.75711,0.356007
4.18071,-6.72313,0.386363
4.23557,-6.6887,0.420885
4.29015,-6.65383,0.460817
4.34444,-6.6185,0.516805
4.39845,-6.58274,0.546901
4.45215,-6.54654,0.560077
4.50556,-6.50989,0.567106
4.55867,-6.47281,0.571454
4.61147,-6.4353,0.57443
4.66397,-6.39736,0.576611
4.71615,-6.35899,0.578284
4.76801,-6.32019,0.579611
4.81956,-6.28097,0.58069
4.87078,-6.24133,0.581582
4.92168,-6.20128,0.58233
4.97225,-6.1608,0.582963
5.02249,-6.11992,0.583502
5.07239,-6.07862,0.583963
5.12195,-6.03692,0.584358
5.17117,-5.99482,0.584695
5.22004,-5.95231,0.584983
5.26856,-5.90941,0.585227
5.31673,-5.86611,0.585431
5.36454,-5.82241,0.585598
5.412,-5.77833,0.585731
5.45909,-5.73386,0.585833
5.50582,-5.68901,0.585904
5.55217,-5.64377,0.585945
5.59816,-5.59816,0.585958
5.64377,-5.55217,0.585943
5.68901,-5.50582,0.585899
5.73386,-5.45909,0.585825
5.77833,-5.412,0.585721
5.82241,-5.36454,0.585585
5.86611,-5.31673,0.585414
5.90941,-5.26856,0.585207
5.95231,-5.22004,0.58496
5.99482,-5.17117,0.584667
6.03692,-5.12195,0.584325
6.07862,-5.07239,0.583924
6.11992,-5.02249,0.583456
6.1608,-4.97225,0.582909
6.20128,-4.92168,0.582266
6.24133,-4.87078,0.581505
6.28097,-4.81956,0.580596
6.32019,-4.76801,0.579494
6.35899,-4.71615,0.578134
6.39736,-4.66397,0.57641
6.4353,-4.61147,0.574144
6.47281,-4.55867,0.570997
6.50989,-4.50556,0.566219
6.54654,-4.45215,0.557745
6.58274,-4.39845,0.545966
6.6185,-4.34444,0.507409
6.65382,-4.29015,0.459086
6.6887,-4.23557,0.418412
6.72313,-4.18071,0.383963
6.75711,-4.12557,0.353795
6.79063,-4.07015,0.326658
6.8237,-4.01446,0.30177
6.85632,-3.9585,0.278616
6.88847,-3.90227,0.256839
6.92017,-3.84579,0.236179
6.9514,-3.78904,0.216441
6.98217,-3.73205,0.197473
7.01246,-3.6748,0.179153
7.04229,-3.61731,0.161382
7.07165,-3.55957,0.144075
7.10054,-3.5016,0.127163
7.12895,-3.44339,0.110583
7.15688,-3.38495,0.0942814
7.18433,-3.32629,0.07821
7.2113,-3.2674,0.0623245
7.23779,-3.20829,0.0465838
7.2638,-3.14897,0.0309498
7.28932,-3.08944,0.0153857
7.31435,-3.0297,-0.000143824
7.33889,-2.96976,-0.0156737
7.36294,-2.90962,-0.0312388
7.3865,-2.84929,-0.0468747
7.40956,-2.78876,-0.0626179
7.43213,-2.72805,-0.0785069
7.4542,-2.66716,-0.0945825
7.47577,-2.60608,-0.110889
7.49684,-2.54483,-0.127475
7.51741,-2.48342,-0.144394
7.53747,-2.42183,-0.161709
7.55704,-2.36009,-0.179491
7.57609,-2.29818,-0.197822
7.59464,-2.23612,-0.216803
7.61268,-2.17392,-0.236555
7.63021,-2.11156,-0.257231
7.64723,-2.04907,-0.279028
7.66374,-1.98644,-0.302203
7.67973,-1.92367,-0.327115
7.69521,-1.86078,-0.354275
7.71018,-1.79776,-0.384459
7.72463,-1.73462,-0.418908
7.73856,-1.67137,-0.459669
7.75198,-1.608,-0.509781
7.76487,-1.54453,-0.545467
7.77725,-1.48095,-0.559447
7.7891,-1.41728,-0.566744
7.80044,-1.3535,-0.571214
7.81125,-1.28964,-0.574258
7.82154,-1.22569,-0.57648
7.8313,-1.16166,-0.578181
7.84055,-1.09756,-0.579528
7.84926,-1.03338,-0.580621
7.85745,-0.969125,-0.581525
7.86512,-0.904809,-0.582281
7.87226,-0.840433,-0.582921
7.87887,-0.776001,-0.583465
7.88496,-0.711517,-0.583931
7.89051,-0.646985,-0.584329
7.89554,-0.58241,-0.584671
7.90004,-0.517796,-0.584961
7.90401,-0.453148,-0.585208
7.90746,-0.388469,-0.585413
7.91037,-0.323764,-0.585583
7.91276,-0.259037,-0.585718
7.91461,-0.194293,-0.585821
7.91593,-0.129536,-0.585893
7.91673,-0.0647701,-0.585936
7.85514,0,-0.571817
7.85488,0.06477,-0.571788
7.85407,0.129536,-0.571701
7.85274,0.194292,-0.571554
7.85087,0.259036,-0.571345
7.84847,0.323762,-0.571071
7.84553,0.388466,-0.570728
7.84206,0.453144,-0.570311
7.83806,0.51779,-0.569811
7.83352,0.582402,-0.569221
7.82845,0.646974,-0.568529
7.82285,0.711502,-0.56772
7.81672,0.775981,-0.566775
7.81006,0.840408,-0.565669
7.80286,0.904778,-0.56437
7.79514,0.969086,-0.562835
7.78688,1.03333,-0.561002
7.77809,1.0975,-0.558786
7.76878,1.1616,-0.55606
7.75894,1.22562,-0.552629
7.74857,1.28955,-0.548182
7.73767,1.3534,-0.542187
7.72625,1.41715,-0.533715
7.7143,1.48081,-0.521209
7.70183,1.54437,-0.501773
7.68883,1.60782,-0.471316
7.67531,1.67117,-0.436324
7.66127,1.7344,-0.402816
7.64671,1.79751,-0.372131
7.63163,1.8605,-0.344109
7.61603,1.92337,-0.318304
7.59991,1.9861,-0.294301
7.58328,2.0487,-0.271765
7.56613,2.11116,-0.250435
7.54846,2.17347,-0.230106
7.53028,2.23564,-0.210617
7.51159,2.29765,-0.191837
7.49239,2.35951,-0.173659
7.47268,2.42121,-0.155992
7.45247,2.48275,-0.138762
7.43174,2.54411,-0.1219
7.41051,2.6053,-0.105351
7.38878,2.66632,-0.0890623
7.36654,2.72715,-0.0729872
7.3438,2.7878,-0.0570833
7.32057,2.84826,-0.0413107
7.29683,2.90853,-0.0256317
7.2726,2.96859,-0.0100103
7.24788,3.02846,0.00558889
7.22266,3.08812,0.0212007
7.19695,3.14757,0.0368603
7.17075,3.2068,0.0526035
7.14407,3.26582,0.0684675
7.11689,3.32462,0.0844913
7.08924,3.38319,0.100717
7.0611,3.44153,0.11719
7.03248,3.49963,0.133959
7.00339,3.5575,0.151082
6.97382,3.61513,0.168622
6.94377,3.67251,0.186651
6.91325,3.72964,0.205255
6.88227,3.78651,0.224536
6.85081,3.84313,0.244618
6.81889,3.89949,0.265654
6.7865,3.95558,0.287834
6.75366,4.01141,0.311405
6.72035,4.06696,0.33668
6.68659,4.12223,0.364062
6.65237,4.17723,0.394017
6.6177,4.23194,0.426875
6.58258,4.28636,0.461862
6.54701,4.34049,0.493846
6.511,4.39433,0.516711
6.47455,4.44787,0.531005
6.43765,4.5011,0.540335
6.40032,4.55403,0.546823
6.36255,4.60665,0.551586
6.32435,4.65896,0.555232
6.28572,4.71095,0.558113
6.24666,4.76262,0.560444
6.20718,4.81396,0.562365
6.16727,4.86498,0.563971
6.12695,4.91567,0.565326
6.08621,4.96602,0.566478
6.04505,5.01603,0.567462
6.00349,5.06571,0.568305
5.96151,5.11504,0.569026
5.91913,5.16402,0.569642
5.87635,5.21265,0.570163
5.83317,5.26093,0.570601
5.78959,5.30885,0.570962
5.74562,5.3564,0.571253
5.70126,5.4036,0.571478
5.65651,5.45042,0.57164
5.61138,5.49688,0.571741
5.56586,5.54296,0.571784
5.51997,5.58867,0.571769
5.4737,5.63399,0.571696
5.42706,5.67894,0.571562
5.38005,5.72349,0.571368
5.33267,5.76766,0.571109
5.28493,5.81143,0.570782
5.23683,5.85481,0.570382
5.18838,5.89779,0.569901
5.13957,5.94037,0.569331
5.09042,5.98255,0.568662
5.04091,6.02432,0.567879
4.99107,6.06568,0.566965
4.94088,6.10663,0.565896
4.89036,6.14716,0.564641
4.83951,6.18728,0.56316
4.78833,6.22697,0.561397
4.73682,6.26624,0.559272
4.68499,6.30509,0.556669
4.63284,6.3435,0.553414
4.58038,6.38149,0.54923
4.52761,6.41904,0.543657
4.47452,6.45615,0.535884
4.42114,6.49283,0.52443
4.36745,6.52906,0.506583
4.31346,6.56485,0.478152
4.25919,6.6002,0.443556
4.20462,6.63509,0.409656
4.14977,6.66954,0.378406
4.09463,6.70353,0.34985
4.03922,6.73706,0.32359
3.98353,6.77014,0.299209
3.92757,6.80275,0.276358
3.87135,6.83491,0.254765
3.81486,6.8666,0.234214
3.75811,6.89782,0.214535
3.7011,6.92857,0.195592
3.64385,6.95885,0.177273
3.58634,6.98866,0.159485
3.5286,7.018,0.142148
3.47061,7.04685,0.125194
3.41239,7.07523,0.108565
3.35393,7.10313,0.0922074
3.29525,7.13054,0.0760732
3.23634,7.15747,0.060119
3.17721,7.18391,0.0443044
3.11787,7.20986,0.0285913
3.05831,7.23533,0.0129431
2.99855,7.2603,-0.00267559
2.93858,7.28478,-0.0182998
2.87842,7.30876,-0.0339648
2.81805,7.33225,-0.0497061
2.7575,7.35523,-0.0655607
2.69676,7.37772,-0.0815675
2.63583,7.39971,-0.0977676
2.57473,7.42119,-0.114206
2.51345,7.44217,-0.130931
2.452,7.46264,-0.147998
2.39038,7.4826,-0.165469
2.3286,7.50206,-0.183415
2.26667,7.521,-0.201918
2.20457,7.53944,-0.221077
2.14233,7.55736,-0.241011
2.07994,7.57477,-0.261866
2.01742,7.59166,-0.283823
1.95475,7.60804,-0.307115
1.89195,7.6239,-0.332042
1.82902,7.63924,-0.358987
1.76597,7.65406,-0.388426
1.7028,7.66836,-0.420833
1.63951,7.68214,-0.456314
1.57611,7.6954,-0.490597
1.51261,7.70813,-0.514591
1.449,7.72034,-0.529565
1.38529,7.73203,-0.539312
1.32149,7.74319,-0.546064
1.25759,7.75382,-0.551002
1.19362,7.76393,-0.55477
1.12956,7.7735,-0.55774
1.06542,7.78255,-0.560139
